tile_filename,source_product,center_lat,center_lon,std_dev,prox_score,priority_score,rating,rating_label
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y78720.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.148887,355.563676,95.236,0.0,0.2859,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y28800.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.703403,355.510322,95.237,0.0,0.2859,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y22400.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.668177,355.592718,95.216,0.0,0.2858,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y43520.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.475051,355.613158,95.216,0.0,0.2858,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y07040.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.928514,355.531987,95.197,0.0,0.2857,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y37760.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.511849,355.605668,95.176,0.0,0.2856,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y74240.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.192263,355.567473,95.185,0.0,0.2856,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y81280.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.125283,355.562388,95.157,0.0,0.2855,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y67840.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.251175,355.576898,95.174,0.0,0.2855,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y30080.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.598766,355.633369,95.14,0.0,0.2854,0,No target feature
ch2_ohr_ncp_20240425T1012478407_d_img_d18_x02560_y83840.png,ch2_ohr_ncp_20240425T1012478407_d_img_d18,-69.741312,32.206158,95.129,0.0,0.2853,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y39040.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.516293,355.619878,95.126,0.0,0.2853,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y42240.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.486832,355.615077,95.083,0.0,0.2851,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y72320.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.209934,355.570302,95.09,0.0,0.2851,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y48000.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.504782,355.491381,95.062,0.0,0.285,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y53760.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.346799,355.564213,95.075,0.0,0.285,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y62720.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.264334,355.553902,95.075,0.0,0.285,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y21120.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.782851,355.517935,95.05,0.0,0.2849,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y52480.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.37599,355.593187,95.047,0.0,0.2849,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y71040.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.204671,355.577597,95.039,0.0,0.2849,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y51200.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.402643,355.577672,95.021,0.0,0.2848,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y57600.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.311454,355.55978,95.022,0.0,0.2848,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y22400.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.792377,355.557188,95.034,0.0,0.2848,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y86400.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.04639,355.526885,94.981,0.0,0.2846,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y52480.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.392572,355.599764,94.991,0.0,0.2846,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y82560.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.113488,355.561756,94.978,0.0,0.2845,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y40320.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.584226,355.498926,94.974,0.0,0.2845,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y61440.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.276116,355.555361,94.964,0.0,0.2845,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y59520.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.327762,355.589274,94.973,0.0,0.2845,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y33280.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.6802,355.542375,94.978,0.0,0.2845,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y63360.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.345892,355.476372,94.955,0.0,0.2844,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y65280.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.240768,355.550956,94.955,0.0,0.2844,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y69120.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.239387,355.574999,94.941,0.0,0.2844,0,No target feature
ch2_ohr_ncp_20190906T2241285714_d_img_gds_x11520_y64640.png,ch2_ohr_ncp_20190906T2241285714_d_img_gds,-71.097261,22.901128,94.936,0.0,0.2843,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y60160.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.321873,355.588313,94.925,0.0,0.2843,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y63360.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.275557,355.584022,94.915,0.0,0.2842,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y65920.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.251927,355.58189,94.916,0.0,0.2842,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y03200.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.846175,355.674277,94.917,0.0,0.2842,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y65920.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.268849,355.579757,94.908,0.0,0.2842,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y48000.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.432144,355.579326,94.901,0.0,0.2841,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y73600.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.1961,355.566255,94.892,0.0,0.2841,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y49280.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.405521,355.595892,94.882,0.0,0.2841,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y66560.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.262964,355.578814,94.891,0.0,0.2841,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y70400.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.193652,355.545094,94.874,0.0,0.284,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y62080.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.287371,355.585111,94.859,0.0,0.2839,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y63360.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.292415,355.583562,94.857,0.0,0.2839,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y74880.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.152419,355.539991,94.829,0.0,0.2838,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y51200.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.404356,355.601659,94.836,0.0,0.2838,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y32640.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.663677,355.506497,94.815,0.0,0.2837,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y79360.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.142991,355.563349,94.794,0.0,0.2836,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y00640.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.854449,355.637654,94.796,0.0,0.2836,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y78720.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.151016,355.560871,94.785,0.0,0.2836,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y24320.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.772586,355.554565,94.772,0.0,0.2835,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y06400.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.935138,355.532638,94.758,0.0,0.2834,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y17920.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.710694,355.651796,94.762,0.0,0.2834,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y40320.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.504502,355.617955,94.706,0.0,0.2832,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y44800.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.463271,355.611256,94.712,0.0,0.2832,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y52480.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.482243,355.516537,94.714,0.0,0.2832,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y29440.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.71979,355.547579,94.694,0.0,0.2831,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y69120.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.205432,355.546564,94.681,0.0,0.283,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y72320.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.192848,355.576523,94.651,0.0,0.2829,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y02560.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.852067,355.675252,94.665,0.0,0.2829,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y76160.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.213475,355.463968,94.632,0.0,0.2828,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y33920.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.563417,355.627587,94.63,0.0,0.2828,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y51200.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.370359,355.567171,94.619,0.0,0.2827,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y79360.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.111183,355.534882,94.609,0.0,0.2827,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y65280.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.272813,355.570449,94.59,0.0,0.2826,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y11520.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.754034,355.628207,94.594,0.0,0.2826,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y28160.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.600452,355.61387,94.589,0.0,0.2826,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y44800.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.42926,355.574571,94.601,0.0,0.2826,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y27520.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.71664,355.511585,94.576,0.0,0.2825,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y46720.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.411589,355.572349,94.563,0.0,0.2824,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y53760.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.380781,355.597867,94.563,0.0,0.2824,0,No target feature
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x11520_y88960.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,-69.81551,32.475775,94.539,0.0,0.2823,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y45440.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.440963,355.59915,94.521,0.0,0.2822,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y35200.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.55164,355.625648,94.527,0.0,0.2822,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y48640.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.427922,355.605503,94.512,0.0,0.2822,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y58880.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.416254,355.508052,94.522,0.0,0.2822,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y00000.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.860355,355.638194,94.475,0.0,0.282,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y40960.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.464597,355.579018,94.481,0.0,0.282,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y26240.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.634108,355.639176,94.487,0.0,0.282,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y77440.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.162798,355.562762,94.472,0.0,0.282,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y18560.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.831966,355.562445,94.487,0.0,0.282,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y23680.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.65638,355.592044,94.468,0.0,0.2819,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y76800.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.166595,355.564631,94.455,0.0,0.2819,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y40320.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.470494,355.579758,94.458,0.0,0.2819,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y08960.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.792089,355.599895,94.436,0.0,0.2818,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y21760.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.674082,355.593063,94.447,0.0,0.2818,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y57600.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.343633,355.574391,94.45,0.0,0.2818,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y47360.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.42324,355.597514,94.436,0.0,0.2818,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y58240.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.322821,355.588349,94.433,0.0,0.2818,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y30080.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.690164,355.509053,94.412,0.0,0.2817,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y85760.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.052283,355.527617,94.431,0.0,0.2817,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y09600.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.924323,355.574816,94.419,0.0,0.2817,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y58880.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.299674,355.558316,94.394,0.0,0.2816,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y26240.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.729878,355.512845,94.375,0.0,0.2815,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y07040.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.810832,355.668394,94.384,0.0,0.2815,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y03200.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.830823,355.635426,94.362,0.0,0.2814,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y51840.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.381894,355.593731,94.347,0.0,0.2813,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y24960.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.645886,355.641119,94.336,0.0,0.2813,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y27520.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.620969,355.590023,94.32,0.0,0.2812,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y19840.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.69302,355.648883,94.318,0.0,0.2812,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y24320.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.651779,355.642076,94.323,0.0,0.2812,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y74880.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.184297,355.565611,94.297,0.0,0.2811,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y20480.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.789478,355.518586,94.299,0.0,0.2811,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y68480.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.211317,355.547293,94.313,0.0,0.2811,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y19200.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.697681,355.594416,94.277,0.0,0.281,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y25600.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.736503,355.513496,94.294,0.0,0.281,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y60800.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.372374,355.478876,94.277,0.0,0.281,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y48640.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.411427,355.596426,94.279,0.0,0.281,0,No target feature
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x10880_y14720.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,-70.654935,22.831456,94.257,0.0,0.2809,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y64640.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.278711,355.57079,94.24,0.0,0.2808,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y24320.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.749747,355.51476,94.243,0.0,0.2808,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y53760.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.364173,355.592118,94.241,0.0,0.2808,0,No target feature
ch2_ohr_ncp_20250612T2229094979_d_img_d18_x11520_y12800.png,ch2_ohr_ncp_20250612T2229094979_d_img_d18,60.891338,355.570381,94.252,0.0,0.2808,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y88960.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.039249,355.562741,94.216,0.0,0.2807,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y12800.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.756694,355.597833,94.209,0.0,0.2806,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y53760.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.379038,355.576361,94.202,0.0,0.2806,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y49280.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.420343,355.578653,94.189,0.0,0.2805,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y26880.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.723263,355.51223,94.169,0.0,0.2804,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y77440.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.200234,355.462738,94.172,0.0,0.2804,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y01920.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.842636,355.636537,94.161,0.0,0.2804,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y72960.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.186947,355.575991,94.162,0.0,0.2804,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y47360.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.405697,355.571603,94.163,0.0,0.2804,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y56960.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.317346,355.560526,94.166,0.0,0.2804,0,No target feature
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x01280_y93440.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,-71.367872,22.705745,94.136,0.0,0.2802,0,No target feature
ch2_ohr_ncp_20240425T1209509264_d_img_d18_x04480_y82560.png,ch2_ohr_ncp_20240425T1209509264_d_img_d18,-69.751676,32.26124,94.124,0.0,0.2802,0,No target feature
ch2_ohr_ncp_20240425T1209509264_d_img_d18_x10240_y93440.png,ch2_ohr_ncp_20240425T1209509264_d_img_d18,-69.850762,32.393562,94.122,0.0,0.2802,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y75520.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.163313,355.573857,94.131,0.0,0.2802,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y28160.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.582392,355.593918,94.132,0.0,0.2802,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y30080.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.564723,355.591672,94.124,0.0,0.2802,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y75520.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.146521,355.539257,94.127,0.0,0.2802,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y25600.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.624076,355.61607,94.083,0.0,0.28,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y16000.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.69429,355.608186,94.089,0.0,0.28,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y31360.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.552945,355.590172,94.084,0.0,0.28,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y84480.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.064061,355.52906,94.084,0.0,0.28,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y64640.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.263745,355.582956,94.068,0.0,0.2799,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y16000.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.728364,355.654714,94.077,0.0,0.2799,0,No target feature
ch2_ohr_ncp_20250516T0948068899_d_img_d18_x11520_y78080.png,ch2_ohr_ncp_20250516T0948068899_d_img_d18,60.154785,355.563991,94.043,0.0,0.2798,0,No target feature
ch2_ohr_ncp_20250612T2031048828_d_img_d18_x11520_y67200.png,ch2_ohr_ncp_20250612T2031048828_d_img_d18,60.306167,355.472642,94.042,0.0,0.2798,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y49920.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.399618,355.59535,94.049,0.0,0.2798,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y80640.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.0994,355.533442,94.039,0.0,0.2797,0,No target feature
ch2_ohr_ncp_20250516T1540191774_d_img_d18_x11520_y04480.png,ch2_ohr_ncp_20250516T1540191774_d_img_d18,60.834401,355.672301,94.029,0.0,0.2797,0,No target feature
ch2_ohr_ncp_20250516T1145499313_d_img_d18_x11520_y67200.png,ch2_ohr_ncp_20250516T1145499313_d_img_d18,60.240117,355.580811,94.007,0.0,0.2796,0,No target feature
ch2_ohr_ncp_20250516T1342347288_d_img_d18_x11520_y50560.png,ch2_ohr_ncp_20250516T1342347288_d_img_d18,60.376246,355.56791,94.02,0.0,0.2796,0,No target feature
